DiversifyingPressureID,DiversifyingPressureSet,DiversifyingPressureType,Preferences,value,variable
HA_Li_divpressure_46,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.40325,phiA
HA_Li_divpressure_46,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178952,phiC
HA_Li_divpressure_46,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21882,phiG
HA_Li_divpressure_46,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.28,LogLikelihood
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.0787,beta
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.13224,kappa
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.730575,omega
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.181097,omega2
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403318,phiA
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218795,phiG
HA_Caton_divpressure_38,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.53,LogLikelihood
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.08073,beta
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.14065,kappa
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.738606,omega
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.164176,omega2
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403363,phiA
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21877800000000003,phiG
HA_Li_divpressure_45,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.24,LogLikelihood
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.07815,beta
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.13088,kappa
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.7304109999999999,omega
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.17965599999999998,omega2
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403306,phiA
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.2188,phiG
HA_Caton_divpressure_35,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.53,LogLikelihood
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.09363,beta
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.17641,kappa
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.747344,omega
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.664039,omega2
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403648,phiA
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17894300000000002,phiC
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21867399999999998,phiG
HA_Linderman_divpressure_0,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7235.79,LogLikelihood
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.08383,beta
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.10855,kappa
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.745107,omega
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.502835,omega2
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403432,phiA
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178948,phiC
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.21875300000000003,phiG
HA_Caton_divpressure_32,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7237.29,LogLikelihood
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.07902,beta
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.129,kappa
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.732248,omega
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.0902638,omega2
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403325,phiA
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21879200000000001,phiG
HA_Li_divpressure_23,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.67,LogLikelihood
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.08012,beta
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.12723,kappa
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.723036,omega
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.042795599999999996,omega2
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.40335,phiA
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218783,phiG
HA_Caton_divpressure_45,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.83,LogLikelihood
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0798,beta
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12614,kappa
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7243229999999999,omega
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.00692885,omega2
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403343,phiA
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218786,phiG
HA_Linderman_divpressure_10,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.85,LogLikelihood
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.07869,beta
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.12283,kappa
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.7288319999999999,omega
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.170122,omega2
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403318,phiA
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218795,phiG
HA_Caton_divpressure_42,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.62,LogLikelihood
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08022,beta
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13146,kappa
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.71423,omega
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.626276,omega2
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403352,phiA
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218783,phiG
HA_Linderman_divpressure_9,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7239.32,LogLikelihood
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.0706700000000002,beta
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.11033,kappa
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.691606,omega
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.289492,omega2
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.40313899999999997,phiA
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178954,phiC
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218861,phiG
HA_Li_divpressure_30,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7238.85,LogLikelihood
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.0855099999999998,beta
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12545,kappa
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.707692,omega
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.293274,omega2
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403469,phiA
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178947,phiC
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21874000000000002,phiG
HA_Li_divpressure_28,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7239.64,LogLikelihood
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.07991,beta
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.12113,kappa
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.7293470000000001,omega
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.154053,omega2
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403345,phiA
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.21878499999999998,phiG
HA_Caton_divpressure_20,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.63,LogLikelihood
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08142,beta
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13133,kappa
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7151810000000001,omega
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.89786,omega2
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403378,phiA
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218773,phiG
HA_Linderman_divpressure_19,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7238.93,LogLikelihood
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.08144,beta
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.12571,kappa
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.732143,omega
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.16642200000000001,omega2
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403379,phiA
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218773,phiG
HA_Caton_divpressure_23,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.49,LogLikelihood
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08175,beta
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12648,kappa
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.731753,omega
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.37131,omega2
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403386,phiA
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21877,phiG
HA_Linderman_divpressure_15,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.00,LogLikelihood
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.08046,beta
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12879,kappa
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.732646,omega
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.0899387,omega2
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403357,phiA
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218781,phiG
HA_Li_divpressure_6,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.66,LogLikelihood
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.08115,beta
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.13143,kappa
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.7298100000000001,omega
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.10991600000000001,omega2
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.40337199999999995,phiA
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218775,phiG
HA_Caton_divpressure_30,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.69,LogLikelihood
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0815099999999997,beta
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12587,kappa
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.719916,omega
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.341149,omega2
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40338,phiA
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21877199999999997,phiG
HA_Linderman_divpressure_21,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.44,LogLikelihood
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.0794900000000003,beta
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.13392,kappa
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.734933,omega
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.231398,omega2
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.40333600000000003,phiA
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.21878899999999998,phiG
HA_Caton_divpressure_27,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.14,LogLikelihood
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07967,beta
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.129630000000001,kappa
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.726757,omega
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-0.137176,omega2
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40334000000000003,phiA
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878699999999998,phiG
HA_Linderman_divpressure_24,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.76,LogLikelihood
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.07951,beta
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.13088,kappa
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.73146,omega
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.191834,omega2
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.40333600000000003,phiA
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218788,phiG
HA_Caton_divpressure_24,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.46,LogLikelihood
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.08022,beta
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12807,kappa
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.723058,omega
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.0910568,omega2
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403352,phiA
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218783,phiG
HA_Linderman_divpressure_31,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.81,LogLikelihood
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.08123,beta
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.12823,kappa
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.731981,omega
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.0751178,omega2
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.40337399999999995,phiA
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.21877399999999997,phiG
HA_Li_divpressure_29,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.71,LogLikelihood
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07997,beta
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12838,kappa
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.716834,omega
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.43973900000000005,omega2
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403346,phiA
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878499999999998,phiG
HA_Linderman_divpressure_98,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.01,LogLikelihood
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.0815099999999997,beta
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.12624,kappa
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.718354,omega
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.21564899999999998,omega2
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403381,phiA
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.21877199999999997,phiG
HA_Caton_divpressure_2,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.50,LogLikelihood
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07925,beta
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.12942,kappa
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.71965,omega
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.203485,omega2
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40333,phiA
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.17895,phiC
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21879099999999999,phiG
HA_Linderman_divpressure_97,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.59,LogLikelihood
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0806,beta
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.129630000000001,kappa
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.7219180000000001,omega
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.220358,omega2
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40336,phiA
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.21878000000000003,phiG
HA_Linderman_divpressure_18,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.69,LogLikelihood
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.0773,beta
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13048,kappa
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.718619,omega
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.269451,omega2
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.403287,phiA
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178951,phiC
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.218806,phiG
HA_Linderman_divpressure_8,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,-7240.45,LogLikelihood
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,2.08038,beta
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,4.13129,kappa
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.72922,omega
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-0.117355,omega2
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.403355,phiA
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,0.218781,phiG
HA_Caton_divpressure_12,HA_Caton_divpressure,Random,HA_prefs_Doud2016,-7240.70,LogLikelihood
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,2.0807,beta
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,4.13013,kappa
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.727525,omega
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,-0.029752499999999998,omega2
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.403362,phiA
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,0.218779,phiG
HA_Li_divpressure_3,HA_Li_divpressure,Random,HA_prefs_Doud2016,-7240.83,LogLikelihood
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,2.08016,beta
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,4.12654,kappa
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.7159949999999999,omega
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.188334,omega2
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.403351,phiA
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.178949,phiC
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,0.218783,phiG
HA_IED_divpressure_86,HA_IED_divpressure,Random,HA_prefs_Doud2016,-7240.44,LogLikelihood
HA_Linderman_divpressure_7,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,2.07634,beta
HA_Linderman_divpressure_7,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,4.13149,kappa
HA_Linderman_divpressure_7,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.707566,omega
HA_Linderman_divpressure_7,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.97049,omega2
HA_Linderman_divpressure_7,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.40326599999999996,phiA
HA_Linderman_divpressure_7,HA_Linderman_divpressure,Random,HA_prefs_Doud2016,0.178951,phiC
